,zipcode,StateName,2018-12,starbucks_count,target_count,fastfoodstores
842,32250,Florida,315200.0,2.0,1.0,
843,78723,Texas,382400.0,2.0,1.0,
844,63010,Missouri,170700.0,2.0,1.0,5.0
845,53186,Wisconsin,191200.0,2.0,1.0,3.0
846,44221,Ohio,116600.0,2.0,1.0,
847,78628,Texas,328000.0,2.0,1.0,
848,17111,Pennsylvania,164400.0,2.0,1.0,
849,31904,Georgia,123200.0,2.0,1.0,2.0
850,53151,Wisconsin,267600.0,2.0,1.0,2.0
851,44312,Ohio,103100.0,2.0,1.0,2.0
852,37312,Tennessee,181200.0,2.0,1.0,
853,33905,Florida,192000.0,2.0,1.0,
854,19901,Delaware,196700.0,2.0,1.0,3.0
855,77354,Texas,262000.0,2.0,1.0,1.0
856,48312,Michigan,185500.0,2.0,1.0,
857,29301,South Carolina,116900.0,2.0,1.0,5.0
858,40218,Kentucky,131400.0,2.0,1.0,
859,18951,Pennsylvania,255200.0,2.0,1.0,1.0
860,53132,Wisconsin,279400.0,2.0,1.0,
861,19152,Pennsylvania,215500.0,2.0,1.0,1.0
862,60107,Illinois,206500.0,2.0,1.0,1.0
863,32541,Florida,372100.0,2.0,1.0,
864,20010,District of Columbia,676200.0,2.0,1.0,
865,30542,Georgia,249000.0,2.0,1.0,4.0
866,48071,Michigan,131200.0,2.0,1.0,3.0
867,78717,Texas,346300.0,2.0,1.0,
868,62025,Illinois,179500.0,2.0,1.0,4.0
869,22701,Virginia,254000.0,2.0,1.0,4.0
870,14304,New York,103700.0,2.0,1.0,1.0
871,19116,Pennsylvania,256100.0,2.0,1.0,
872,33803,Florida,164500.0,2.0,1.0,1.0
873,24073,Virginia,195800.0,2.0,1.0,4.0
874,44281,Ohio,182700.0,2.0,1.0,
875,03060,New Hampshire,235100.0,2.0,1.0,4.0
876,85212,Arizona,308000.0,2.0,1.0,1.0
877,30078,Georgia,198800.0,2.0,1.0,2.0
878,24012,Virginia,128900.0,2.0,1.0,4.0
879,55118,Minnesota,217400.0,2.0,1.0,2.0
880,85395,Arizona,290400.0,2.0,1.0,2.0
881,53705,Wisconsin,344100.0,2.0,1.0,
882,64114,Missouri,200100.0,2.0,1.0,
883,44129,Ohio,114500.0,2.0,1.0,
884,70809,Louisiana,241900.0,2.0,1.0,1.0
885,31404,Georgia,136700.0,2.0,1.0,2.0
886,55016,Minnesota,251200.0,2.0,1.0,2.0
887,32309,Florida,241000.0,2.0,1.0,
888,60451,Illinois,266700.0,2.0,1.0,
889,33076,Florida,580000.0,2.0,1.0,1.0
890,21009,Maryland,233400.0,2.0,1.0,
891,68164,Nebraska,182200.0,2.0,1.0,2.0
892,55421,Minnesota,209700.0,2.0,1.0,3.0
893,22601,Virginia,218600.0,2.0,1.0,3.0
894,62959,Illinois,,2.0,1.0,1.0
895,16509,Pennsylvania,149300.0,2.0,1.0,1.0
896,55060,Minnesota,164700.0,2.0,1.0,3.0
897,48101,Michigan,134700.0,2.0,1.0,
898,11801,New York,477900.0,2.0,1.0,1.0
899,37205,Tennessee,576900.0,2.0,1.0,
900,37801,Tennessee,169400.0,2.0,1.0,1.0
901,55904,Minnesota,176700.0,2.0,1.0,
902,17201,Pennsylvania,157200.0,2.0,1.0,9.0
903,77904,Texas,198800.0,2.0,1.0,1.0
904,76548,Texas,205200.0,2.0,1.0,
905,32757,Florida,243300.0,2.0,1.0,
906,27545,North Carolina,189100.0,2.0,1.0,1.0
907,12804,New York,220400.0,2.0,1.0,
908,46526,Indiana,156300.0,2.0,1.0,
909,50021,Iowa,203800.0,2.0,1.0,
910,95132,California,1098400.0,2.0,1.0,
911,12302,New York,187800.0,2.0,1.0,
912,11050,New York,992700.0,2.0,1.0,1.0
913,53406,Wisconsin,161300.0,2.0,1.0,1.0
914,83687,Idaho,216100.0,2.0,1.0,2.0
915,92869,California,599900.0,2.0,1.0,2.0
916,84057,Utah,258600.0,2.0,1.0,2.0
917,58504,North Dakota,248300.0,2.0,1.0,1.0
918,30013,Georgia,154500.0,2.0,1.0,1.0
919,60139,Illinois,,2.0,1.0,
920,28602,North Carolina,149600.0,2.0,1.0,3.0
921,72903,Arkansas,159100.0,2.0,1.0,1.0
922,32806,Florida,283100.0,2.0,1.0,2.0
923,48336,Michigan,169000.0,2.0,1.0,1.0
924,51106,Iowa,145000.0,2.0,1.0,1.0
925,72211,Arkansas,168100.0,2.0,1.0,2.0
926,28104,North Carolina,328800.0,2.0,1.0,2.0
927,34471,Florida,182000.0,2.0,1.0,
928,67037,Kansas,185800.0,2.0,1.0,
929,33909,Florida,184000.0,2.0,1.0,1.0
930,53227,Wisconsin,154900.0,2.0,1.0,2.0
931,48150,Michigan,176100.0,2.0,1.0,3.0
932,77802,Texas,212600.0,2.0,1.0,1.0
933,35802,Alabama,198900.0,2.0,1.0,
934,91791,California,,2.0,1.0,1.0
935,92555,California,375400.0,2.0,1.0,
936,19468,Pennsylvania,237600.0,2.0,1.0,1.0
937,14043,New York,144500.0,2.0,1.0,2.0
938,15044,Pennsylvania,285600.0,2.0,1.0,
939,48076,Michigan,167000.0,2.0,1.0,1.0
940,48316,Michigan,226700.0,2.0,1.0,
941,48390,Michigan,229300.0,2.0,1.0,4.0
942,90712,California,579700.0,2.0,1.0,5.0
943,95818,California,557600.0,2.0,1.0,
944,48092,Michigan,157000.0,2.0,1.0,
945,55378,Minnesota,296900.0,2.0,1.0,
946,32803,Florida,315000.0,2.0,1.0,
947,32966,Florida,198800.0,2.0,1.0,
948,98626,Washington,217200.0,2.0,1.0,
949,72116,Arkansas,167800.0,2.0,1.0,6.0
950,49684,Michigan,264900.0,2.0,1.0,2.0
951,53189,Wisconsin,317900.0,2.0,1.0,
952,28704,North Carolina,269200.0,2.0,1.0,1.0
953,74112,Oklahoma,111400.0,2.0,1.0,1.0
954,55025,Minnesota,245000.0,2.0,1.0,4.0
955,64014,Missouri,188700.0,2.0,1.0,2.0
956,10309,New York,476500.0,2.0,1.0,
957,66223,Kansas,326100.0,2.0,1.0,4.0
958,21286,Maryland,276600.0,2.0,1.0,3.0
959,64081,Missouri,270700.0,2.0,1.0,
960,45440,Ohio,181100.0,2.0,1.0,1.0
961,27607,North Carolina,420600.0,2.0,1.0,
962,32763,Florida,175400.0,2.0,1.0,
963,43623,Ohio,126800.0,2.0,1.0,
964,60706,Illinois,251500.0,2.0,1.0,1.0
965,92337,California,377600.0,2.0,1.0,
966,46321,Indiana,233400.0,2.0,1.0,1.0
967,60560,Illinois,231400.0,2.0,1.0,1.0
968,91792,California,492600.0,2.0,1.0,2.0
969,33444,Florida,287300.0,2.0,1.0,
970,22556,Virginia,339000.0,2.0,1.0,1.0
971,54913,Wisconsin,289500.0,2.0,1.0,
972,11720,New York,342000.0,2.0,1.0,
973,30121,Georgia,156400.0,2.0,1.0,
974,49202,Michigan,72000.0,2.0,1.0,1.0
975,55316,Minnesota,255000.0,2.0,1.0,
976,33189,Florida,267700.0,2.0,1.0,1.0
977,30141,Georgia,160200.0,2.0,1.0,1.0
978,44011,Ohio,266100.0,2.0,1.0,2.0
979,60439,Illinois,348500.0,2.0,1.0,
980,95133,California,958900.0,2.0,1.0,
981,45251,Ohio,123200.0,2.0,1.0,10.0
982,55431,Minnesota,269100.0,2.0,1.0,
983,20876,Maryland,249800.0,2.0,1.0,1.0
984,23502,Virginia,203200.0,2.0,1.0,2.0
985,27896,North Carolina,154200.0,2.0,1.0,
986,33948,Florida,183500.0,2.0,1.0,1.0
987,68845,Nebraska,220500.0,2.0,1.0,
988,32097,Florida,212900.0,2.0,1.0,
989,50009,Iowa,216500.0,2.0,1.0,3.0
990,33634,Florida,187800.0,2.0,1.0,
991,44126,Ohio,178100.0,2.0,1.0,1.0
992,53024,Wisconsin,276600.0,2.0,1.0,
993,55127,Minnesota,307900.0,2.0,1.0,
994,34685,Florida,333200.0,2.0,1.0,
995,22305,Virginia,600700.0,2.0,1.0,
996,72022,Arkansas,181300.0,2.0,1.0,
997,95330,California,431400.0,2.0,1.0,
998,11581,New York,,2.0,1.0,
999,90603,California,550500.0,2.0,1.0,2.0
1000,48059,Michigan,146300.0,2.0,1.0,2.0
1001,43528,Ohio,198100.0,2.0,1.0,1.0
1002,48051,Michigan,207700.0,2.0,1.0,1.0
1003,08837,New Jersey,300900.0,2.0,1.0,1.0
1004,45246,Ohio,141900.0,2.0,1.0,7.0
1005,97216,Oregon,319400.0,2.0,1.0,1.0
1006,19001,Pennsylvania,260600.0,2.0,1.0,
1007,22025,Virginia,354700.0,2.0,1.0,1.0
1008,10549,New York,614500.0,2.0,1.0,
1009,87113,New Mexico,250500.0,2.0,1.0,1.0
1010,11782,New York,406600.0,2.0,1.0,
1011,46373,Indiana,296400.0,2.0,1.0,
1012,33403,Florida,230100.0,2.0,1.0,1.0
1013,81008,Colorado,207200.0,2.0,1.0,
1014,60555,Illinois,202700.0,2.0,1.0,
1015,20613,Maryland,311900.0,2.0,1.0,
1016,21704,Maryland,444000.0,2.0,1.0,3.0
1017,32569,Florida,199100.0,2.0,1.0,1.0
1018,25403,West Virginia,222300.0,2.0,1.0,
1019,55374,Minnesota,331600.0,2.0,1.0,2.0
1020,92610,California,635400.0,2.0,1.0,1.0
1021,49544,Michigan,188700.0,2.0,1.0,
1022,30363,Georgia,218200.0,2.0,1.0,
1023,44035,Ohio,110600.0,1.0,1.0,5.0
1024,90805,California,446500.0,1.0,1.0,5.0
1025,33908,Florida,227300.0,1.0,1.0,
1026,28314,North Carolina,113000.0,1.0,1.0,1.0
1027,29730,South Carolina,145800.0,1.0,1.0,3.0
1028,60608,Illinois,264900.0,1.0,1.0,1.0
1029,28227,North Carolina,207300.0,1.0,1.0,
1030,94112,California,1140800.0,1.0,1.0,
1031,07047,New Jersey,377300.0,1.0,1.0,
1032,33463,Florida,228500.0,1.0,1.0,1.0
1033,19148,Pennsylvania,212700.0,1.0,1.0,2.0
1034,32771,Florida,246500.0,1.0,1.0,1.0
1035,29588,South Carolina,173000.0,1.0,1.0,2.0
1036,33324,Florida,219400.0,1.0,1.0,1.0
1037,45424,Ohio,122500.0,1.0,1.0,5.0
1038,33437,Florida,269400.0,1.0,1.0,
1039,78045,Texas,198200.0,1.0,1.0,1.0
1040,27613,North Carolina,302700.0,1.0,1.0,3.0
1041,55106,Minnesota,180900.0,1.0,1.0,1.0
1042,08053,New Jersey,202700.0,1.0,1.0,2.0
1043,16001,Pennsylvania,145900.0,1.0,1.0,
1044,60804,Illinois,170700.0,1.0,1.0,
1045,92404,California,279100.0,1.0,1.0,2.0
1046,60435,Illinois,164000.0,1.0,1.0,3.0
1047,08540,New Jersey,474500.0,1.0,1.0,1.0
1048,01970,Massachusetts,367400.0,1.0,1.0,
1049,48843,Michigan,,1.0,1.0,4.0
1050,63033,Missouri,104600.0,1.0,1.0,2.0
1051,19128,Pennsylvania,253400.0,1.0,1.0,1.0
1052,37115,Tennessee,182900.0,1.0,1.0,2.0
1053,63026,Missouri,208200.0,1.0,1.0,2.0
1054,90022,California,420500.0,1.0,1.0,
1055,06082,Connecticut,184200.0,1.0,1.0,
1056,21220,Maryland,173400.0,1.0,1.0,
1057,54915,Wisconsin,183300.0,1.0,1.0,
1058,48911,Michigan,92500.0,1.0,1.0,1.0
1059,46383,Indiana,209700.0,1.0,1.0,
1060,21804,Maryland,135300.0,1.0,1.0,1.0
1061,06790,Connecticut,114500.0,1.0,1.0,
1062,48188,Michigan,258100.0,1.0,1.0,
1063,55304,Minnesota,299400.0,1.0,1.0,2.0
1064,55406,Minnesota,251900.0,1.0,1.0,2.0
1065,53221,Wisconsin,143700.0,1.0,1.0,1.0
1066,72703,Arkansas,301200.0,1.0,1.0,4.0
1067,55379,Minnesota,257500.0,1.0,1.0,2.0
1068,40219,Kentucky,144800.0,1.0,1.0,3.0
1069,34119,Florida,396600.0,1.0,1.0,
1070,30115,Georgia,285000.0,1.0,1.0,1.0
1071,19130,Pennsylvania,343900.0,1.0,1.0,
1072,76904,Texas,211200.0,1.0,1.0,2.0
1073,33611,Florida,259200.0,1.0,1.0,1.0
1074,08902,New Jersey,228800.0,1.0,1.0,4.0
1075,33155,Florida,380300.0,1.0,1.0,3.0
1076,23231,Virginia,190300.0,1.0,1.0,1.0
1077,35630,Alabama,,1.0,1.0,3.0
1078,48917,Michigan,175300.0,1.0,1.0,
1079,70058,Louisiana,144800.0,1.0,1.0,3.0
1080,33702,Florida,203300.0,1.0,1.0,1.0
1081,63304,Missouri,228800.0,1.0,1.0,5.0
1082,21208,Maryland,249300.0,1.0,1.0,2.0
1083,35226,Alabama,287400.0,1.0,1.0,
1084,10950,New York,297700.0,1.0,1.0,
1085,17112,Pennsylvania,194700.0,1.0,1.0,
1086,48035,Michigan,156900.0,1.0,1.0,1.0
1087,36526,Alabama,185000.0,1.0,1.0,
1088,15401,Pennsylvania,99200.0,1.0,1.0,
1089,54311,Wisconsin,201000.0,1.0,1.0,
1090,92102,California,418600.0,1.0,1.0,2.0
1091,84120,Utah,286300.0,1.0,1.0,2.0
1092,11520,New York,375900.0,1.0,1.0,
1093,56601,Minnesota,140900.0,1.0,1.0,3.0
1094,48642,Michigan,167900.0,1.0,1.0,1.0
1095,23321,Virginia,239600.0,1.0,1.0,2.0
1096,61401,Illinois,,1.0,1.0,1.0
1097,19606,Pennsylvania,172200.0,1.0,1.0,2.0
1098,30117,Georgia,137800.0,1.0,1.0,3.0
1099,32571,Florida,209100.0,1.0,1.0,3.0
1100,89183,Nevada,267000.0,1.0,1.0,
1101,46168,Indiana,193000.0,1.0,1.0,4.0
1102,55109,Minnesota,247700.0,1.0,1.0,5.0
1103,07731,New Jersey,282500.0,1.0,1.0,3.0
1104,84003,Utah,373400.0,1.0,1.0,
1105,60543,Illinois,263800.0,1.0,1.0,
1106,01701,Massachusetts,432700.0,1.0,1.0,1.0
1107,36303,Alabama,185100.0,1.0,1.0,2.0
1108,77566,Texas,206500.0,1.0,1.0,1.0
1109,14626,New York,145200.0,1.0,1.0,1.0
1110,27804,North Carolina,137200.0,1.0,1.0,
1111,48152,Michigan,180200.0,1.0,1.0,3.0
1112,67846,Kansas,161400.0,1.0,1.0,2.0
1113,08016,New Jersey,131400.0,1.0,1.0,1.0
1114,32405,Florida,,1.0,1.0,2.0
1115,33055,Florida,,1.0,1.0,3.0
1116,34606,Florida,157500.0,1.0,1.0,
1117,68701,Nebraska,159800.0,1.0,1.0,4.0
1118,63128,Missouri,226000.0,1.0,1.0,2.0
1119,23453,Virginia,237100.0,1.0,1.0,
1120,14127,New York,262700.0,1.0,1.0,
1121,07840,New Jersey,245800.0,1.0,1.0,
1122,70501,Louisiana,73200.0,1.0,1.0,
1123,33837,Florida,,1.0,1.0,
1124,54304,Wisconsin,140000.0,1.0,1.0,2.0
1125,43612,Ohio,51400.0,1.0,1.0,
1126,13090,New York,152300.0,1.0,1.0,1.0
1127,08043,New Jersey,221900.0,1.0,1.0,1.0
1128,84095,Utah,466500.0,1.0,1.0,
1129,56301,Minnesota,178100.0,1.0,1.0,1.0
1130,55116,Minnesota,314000.0,1.0,1.0,
1131,55426,Minnesota,278300.0,1.0,1.0,1.0
1132,91325,California,641100.0,1.0,1.0,1.0
1133,70403,Louisiana,166500.0,1.0,1.0,
1134,36542,Alabama,203100.0,1.0,1.0,1.0
1135,76087,Texas,274100.0,1.0,1.0,4.0
1136,18360,Pennsylvania,188900.0,1.0,1.0,2.0
1137,64012,Missouri,169300.0,1.0,1.0,
1138,01923,Massachusetts,437100.0,1.0,1.0,2.0
1139,01757,Massachusetts,321900.0,1.0,1.0,1.0
1140,84405,Utah,237500.0,1.0,1.0,7.0
1141,90621,California,569200.0,1.0,1.0,
1142,85353,Arizona,223100.0,1.0,1.0,
1143,23834,Virginia,177700.0,1.0,1.0,1.0
1144,75503,Texas,170200.0,1.0,1.0,
1145,55449,Minnesota,320800.0,1.0,1.0,2.0
1146,55318,Minnesota,264900.0,1.0,1.0,
1147,19355,Pennsylvania,482700.0,1.0,1.0,1.0
1148,60510,Illinois,286200.0,1.0,1.0,
1149,01605,Massachusetts,219700.0,1.0,1.0,
